tid,seat_no,price,isBooked,date
271,1192,514,1,1982-07-19
413,16939,924,1,2006-12-08
226,77749,814,1,2007-06-28
459,8144,882,1,1912-10-05
981,74506,360,0,1996-01-14
667,82619,523,1,1959-07-09
537,65086,284,1,1928-10-13
867,6996,293,0,1964-09-01
830,89393,235,0,2005-10-29
896,71601,985,1,2008-03-16
882,37509,308,0,2000-10-31
619,6953,431,1,1989-01-29
408,72461,890,1,2014-04-30
128,86940,299,0,1945-09-09
187,26789,666,0,1903-10-04
411,27871,461,1,1968-09-19
175,79370,549,0,1921-12-22
497,33715,219,1,1927-08-20
791,31079,424,0,1945-05-10
478,27136,969,1,1964-10-26
144,33122,599,1,1925-12-02
413,42951,617,1,1902-10-19
499,72068,245,0,1978-09-21
801,97236,361,1,1922-10-07
788,28334,450,0,1956-05-17
199,37996,210,0,1981-11-27
606,98087,528,1,1983-05-10
218,94141,237,1,1926-04-23
170,81648,445,1,1986-10-26
569,67480,595,1,1941-02-14
439,95606,239,1,1970-01-12
691,45368,900,0,1969-02-26
300,85979,318,0,1936-09-14
987,11684,881,0,1937-12-26
423,34080,265,0,1944-06-12
900,97865,969,0,1902-04-02
803,48158,456,0,1935-04-25
313,30418,365,1,1985-01-02
167,92927,255,0,1917-06-09
615,41339,492,0,1901-04-25
207,51390,695,1,1962-12-01
808,19143,806,1,1923-08-23
626,16383,263,1,2008-02-18
139,96274,490,1,1907-07-08
223,70505,541,0,1954-08-21
965,99702,464,1,1976-03-02
516,14585,720,1,1978-12-26
940,23250,783,1,1981-05-26
916,30702,603,0,1954-09-27
779,43100,510,1,1996-09-30
174,68867,395,0,1915-10-18
385,69950,849,0,2000-11-15
799,63535,421,0,1946-10-01
347,82831,990,1,2009-09-14
287,88478,862,0,1977-02-23
338,5965,996,0,1937-05-18
137,61895,878,0,1925-02-10
642,31901,503,0,2005-12-14
415,77599,901,1,1929-11-13
333,26211,390,1,1925-03-25
295,18352,850,1,1902-07-02
740,23649,776,1,1973-08-02
286,12665,491,1,2013-11-28
945,87327,531,1,1963-11-28
294,15687,659,0,1905-11-21
377,45869,505,0,2016-12-19
277,20823,682,1,2006-06-13
202,7501,752,0,2001-10-02
480,5536,643,1,1968-04-08
470,13963,621,0,1927-09-15
461,19390,639,0,1997-03-29
534,94,998,0,1936-06-09
931,38895,521,1,1982-02-27
862,37227,763,1,1972-04-28
618,86147,843,0,1929-08-04
137,41267,279,0,1982-07-12
959,91664,798,0,1936-04-14
339,46726,408,1,1917-06-17
225,7808,804,1,1902-12-10
817,25347,224,1,1920-02-05
831,95701,975,0,1913-10-11
859,36405,678,1,1956-03-05
554,63730,918,0,1949-04-09
263,27554,329,1,1960-04-13
421,14798,934,0,1959-01-16
986,41933,544,0,1963-06-21
341,45350,985,0,1922-08-05
301,78847,250,0,2018-04-30
374,8590,553,0,1925-03-09
320,82035,530,0,1955-12-29
506,23752,317,1,1936-12-20
795,20454,718,0,1943-02-18
384,13578,445,0,1948-10-30
461,13809,897,1,1982-09-11
944,91375,668,1,1928-04-25
760,91147,745,1,1962-09-23
382,24734,978,1,1902-06-09
273,34848,346,0,1921-10-19
437,16378,557,1,1954-01-19
225,99601,506,1,1974-12-22
697,93252,248,0,1989-07-05
100,48,749,1,1993-10-22
179,29556,798,1,1920-07-11
574,84255,322,0,2009-10-16
987,1633,934,0,1964-03-08
744,79315,217,1,1922-04-12
141,99548,863,0,1982-02-25
302,52265,638,0,1979-01-22
761,60463,592,0,1920-06-06
993,95637,706,0,1910-08-19
704,6291,459,1,1982-05-08
988,41755,978,0,1961-03-24
877,95928,516,0,1932-05-26
199,69250,916,0,1930-01-13
499,46788,960,0,1922-01-21
504,34665,986,0,1926-08-04
218,83439,486,1,1927-03-14
765,93767,617,0,1932-12-08
646,86105,618,1,1936-06-15
967,27210,858,1,1924-07-08
313,40889,427,0,1981-03-09
944,46378,829,0,2018-12-06
128,54928,585,0,1928-09-29
816,57201,725,0,1978-01-01
623,59898,914,1,1985-04-25
519,67604,966,1,1940-05-17
534,19264,217,1,2017-09-17
913,40139,752,1,2013-04-17
815,51851,559,0,1940-05-08
461,50901,420,1,1944-10-10
574,28539,387,0,2019-12-23
588,34552,279,0,1945-07-12
783,48951,826,0,1987-05-12
119,46912,822,0,1999-02-09
225,8345,884,0,1907-05-08
886,66554,313,1,1903-07-14
790,83461,423,1,2012-01-01
815,97514,947,0,1965-10-02
700,26241,823,0,1969-05-26
223,54026,977,0,1966-07-12
320,52557,606,1,1927-03-23
888,98833,583,0,1906-10-11
879,58697,318,1,1955-08-19
146,28232,312,1,1981-06-16
768,18542,688,0,1974-07-03
313,67116,340,1,1950-03-18
781,47534,932,0,1912-03-20
603,38653,641,0,1986-02-17
369,54414,774,1,1943-10-21
686,86158,871,0,1965-04-01
318,34132,230,0,1912-04-25
848,95722,632,0,1926-11-13
485,35863,708,0,2000-07-13
359,70120,280,0,1917-12-29
529,45015,500,1,1931-06-08
279,51021,267,1,1904-04-13
206,98231,468,0,1979-12-17
175,43829,583,0,1968-07-01
653,85210,573,1,1914-10-09
136,14146,896,1,1969-08-14
498,83917,967,0,2016-01-04
448,48257,501,1,1962-10-23
182,86400,530,1,1957-03-11
947,49517,228,1,1995-10-09
672,79168,290,0,1931-04-05
587,47109,777,1,2007-11-20
291,36460,341,0,1937-01-27
534,48846,999,1,1915-02-07
864,17322,776,1,1932-10-11
642,85341,985,1,1990-08-29
645,30533,631,1,1945-09-15
809,78994,828,1,1949-05-19
965,38834,906,1,1983-04-04
650,93912,215,1,1984-07-24
586,8444,200,0,1989-12-06
369,59670,357,0,1940-02-28
451,3807,334,1,1957-03-25
571,55308,505,0,1956-05-05
209,55058,330,0,1964-10-18
606,75239,769,0,1942-01-08
285,25685,316,1,1963-09-01
833,75911,388,0,1991-01-05
443,93594,685,0,1981-05-09
809,27621,775,0,1984-10-13
582,70953,395,1,1957-02-21
346,39379,396,1,1939-01-27
541,52551,929,0,1932-03-05
229,17730,765,1,2017-05-24
643,57011,901,1,1929-02-05
968,47290,965,0,2017-11-24
259,50850,567,1,1908-10-14
745,15108,653,1,1997-02-01
289,28099,205,0,2008-06-29
249,92175,810,0,1948-05-16
925,63165,895,1,1932-10-22
472,66130,907,1,1901-08-11
236,7737,230,1,1905-08-21
527,10305,565,0,1976-08-29
222,14462,883,1,1981-12-27
188,79880,642,0,1990-08-28
180,38174,420,1,1946-01-15
721,14694,668,0,2014-12-18
971,75225,313,1,1918-01-10
510,89313,678,1,1902-12-28
616,96557,358,0,2013-02-14
304,53208,928,0,1975-01-22
184,238,256,0,2008-07-15
193,19462,973,1,2011-11-07
839,29705,900,0,1950-05-24
643,29587,919,0,1945-03-13
242,20595,981,0,1963-09-06
320,51954,918,0,2006-02-12
472,29426,294,0,1960-11-24
914,49901,223,0,1952-10-28
193,55050,516,1,1962-06-14
730,48180,858,0,1983-08-18
519,82408,879,0,1928-12-14
724,93305,245,0,1995-04-25
962,79048,277,1,1939-02-22
747,5094,259,1,1999-09-15
764,36614,712,0,2002-12-25
993,88123,227,1,2018-06-30
694,98830,416,1,1915-12-02
138,24053,641,0,1909-08-31
168,49118,418,1,1946-12-01
395,57945,909,1,1977-03-25
416,15259,332,0,1992-06-21
705,69311,452,1,1904-08-31
257,5950,843,1,2000-02-04
642,1143,691,0,2017-07-15
323,39689,217,0,1956-05-11
252,38982,854,1,1934-10-30
618,86021,719,0,1936-03-15
251,96049,236,0,2013-09-24
925,11894,666,0,1995-05-05
138,62685,583,1,1960-01-25
715,96519,418,1,1932-03-12
490,78942,570,0,1968-10-31
509,61128,851,1,1976-02-25
513,7154,522,0,1963-09-25
882,56037,523,1,1954-02-19
583,44682,583,1,1968-03-29
333,85048,208,1,1926-11-12
650,2936,924,1,1945-09-30
770,14061,554,1,1908-02-01
357,89058,308,1,1978-05-10
645,43265,320,0,2013-06-29
352,92033,400,1,1900-08-31
456,46064,824,0,1947-12-15
660,98854,598,1,1994-07-01
148,35250,584,0,1951-09-23
868,91057,965,0,1950-10-08
853,11081,421,0,1954-06-14
422,26472,927,1,1927-01-22
569,19804,666,0,1996-11-07
888,41313,628,1,1936-03-16
961,84155,334,0,1983-06-22
694,74010,316,0,1932-10-20
465,45294,986,1,1992-02-20
247,53311,467,0,1959-03-12
903,70760,838,0,1944-12-18
888,95694,457,1,1932-05-30
539,98233,562,1,2006-01-16
855,94863,796,0,1982-04-16
527,30507,729,1,1906-05-15
767,5814,518,1,2016-06-10
719,34252,960,1,1934-03-05
496,22885,664,0,1923-12-03
214,2233,633,0,1924-11-29
657,19141,817,0,1999-07-14
284,67660,720,0,1910-05-09
225,89299,700,1,1989-01-12
257,7219,367,1,1978-02-27
445,1806,300,1,1975-11-11
620,93429,240,0,1965-01-03
679,69406,544,1,1954-07-01
230,81229,372,1,1962-05-17
778,27926,422,1,1989-04-26
779,34816,347,0,1943-03-22
373,22388,491,0,1956-10-17
609,95709,432,0,1955-01-07
191,49077,885,1,1978-11-24
575,74872,780,1,1961-04-01
184,65458,668,0,1910-01-18
562,20261,256,0,1951-12-12
376,319,651,1,1954-10-09
357,34399,561,1,2007-11-01
921,85623,230,1,1900-04-20
163,74908,211,1,1953-07-05
882,64512,961,0,1973-05-08
529,56079,585,0,1949-05-18
846,29555,684,1,1913-06-03
953,11305,829,1,1911-11-28
823,68667,351,0,1932-03-17
263,32344,413,0,1999-08-01
606,92378,518,0,1996-09-29
881,42671,489,1,1997-06-16
524,8199,239,0,1986-12-16
321,33592,569,0,1987-10-13
198,65990,567,0,2002-05-22
158,33509,990,0,1988-10-26
659,47835,707,0,2008-08-16
603,15633,596,1,1950-12-23
953,48276,522,0,1928-04-03
316,17695,691,0,1968-03-25
174,75235,312,0,1901-10-09
780,3324,639,0,1996-11-30
843,7911,629,0,1924-11-25
804,28461,908,1,1980-03-17
263,93771,820,1,1934-02-27
662,55607,280,1,1932-08-07
560,32094,935,1,1967-09-24
306,59616,520,1,1901-10-03
415,58449,751,1,1953-04-16
922,45191,358,0,1912-06-28
192,27903,572,0,1988-09-20
559,73210,675,0,1939-05-22
445,4822,791,1,1981-08-07
763,95284,724,1,1912-08-13
371,30971,720,1,1935-06-07
390,85015,265,0,1986-12-25
801,56097,506,1,1967-12-16
997,25844,735,1,1929-04-07
848,83748,638,1,1902-01-31
796,88934,831,0,1955-12-22
247,94740,598,0,2018-01-07
343,38169,720,1,1984-11-24
958,44480,737,1,2008-05-03
364,2257,440,1,1931-01-01
196,85392,777,0,1986-07-30
772,77505,970,0,1954-09-17
961,22226,676,0,1977-04-02
206,67134,380,0,1922-01-18
275,2906,856,0,1900-03-26
364,79146,733,1,1917-01-11
969,67305,910,0,1910-11-14
192,52999,582,0,1948-09-01
311,51372,565,1,1956-05-06
774,19962,554,0,1999-02-11
871,24605,407,0,1986-11-09
881,88615,238,0,1945-12-15
973,89777,597,0,1910-10-09
642,67719,320,0,2003-12-17
624,42376,617,0,1951-11-18
807,76107,280,0,1982-05-27
853,88905,429,0,1903-12-06
617,36425,208,1,1929-05-09
149,41046,407,1,2005-06-12
460,1191,469,0,1914-11-11
995,83074,884,0,1968-08-28
276,55129,912,1,1929-04-11
677,22419,250,0,1931-08-30
688,69864,312,0,1972-11-21
784,55214,436,0,1974-09-11
129,29973,569,1,1902-01-21
901,70015,435,1,1998-05-30
364,39905,404,1,2006-01-03
421,80558,974,0,2001-02-08
439,71338,215,0,1924-09-03
935,21627,843,1,1967-07-23
366,97905,556,0,1945-02-28
997,94987,403,0,1975-01-17
646,40019,664,1,1987-09-28
834,90400,566,0,1945-02-15
602,64555,787,0,1924-01-15
824,5443,316,0,1925-05-10
315,24128,979,1,2015-04-23
917,79959,500,0,1901-07-21
724,42328,217,0,1959-03-15
108,94596,327,0,1929-07-28
585,12849,776,1,1991-09-13
328,45915,864,0,1940-10-04
688,5060,295,0,1941-04-12
350,5940,646,1,1915-07-22
129,14252,937,0,2003-10-09
838,17515,340,1,1994-05-03
970,45279,354,0,1978-12-12
734,69437,775,1,2010-06-13
307,39529,597,1,1925-06-18
462,48963,216,1,1946-05-18
376,10062,624,1,2017-10-08
360,86168,388,0,1943-12-24
496,27713,551,1,1918-11-30
935,3373,428,0,1981-08-15
497,51767,281,0,1906-12-07
929,88157,953,0,2000-05-11
159,71298,239,1,1937-12-04
599,38190,959,1,2018-06-14
306,42506,648,0,1948-03-14
149,29899,635,0,1959-10-09
629,67315,286,1,1994-09-11
448,47534,356,0,1976-06-10
540,90030,942,0,1916-09-02
770,52384,331,0,2003-08-03
904,9043,515,1,2008-09-18
572,36120,956,0,2015-05-14
647,37714,734,1,1926-02-13
701,38328,747,0,1955-10-11
783,98503,766,0,1946-12-17
796,90262,320,0,1939-09-26
827,68946,926,1,1981-08-01
669,93097,445,1,1931-08-29
143,70684,592,1,2002-10-30
821,62923,394,0,1947-03-19
306,95848,957,1,1999-07-13
124,54078,918,0,1957-04-29
533,83725,981,1,1926-07-03
476,45492,538,1,1939-02-21
683,54654,268,0,2011-07-18
603,58935,571,0,1951-01-26
235,62893,313,1,1985-06-13
389,95171,591,0,1939-11-30
650,20000,343,1,2005-06-27
325,68699,959,0,2017-04-23
885,89706,579,0,1908-09-21
907,89736,916,1,1959-06-25
919,82983,994,0,1963-03-28
627,87251,218,0,1911-06-27
563,36289,381,1,2015-11-16
542,28602,474,0,2017-05-22
360,66794,203,1,1935-07-31
960,19143,691,1,1915-07-28
204,69470,576,0,1932-02-14
511,14752,817,0,1988-01-18
469,392,588,1,1983-10-19
411,19656,410,1,1902-06-19
881,73889,775,0,1952-08-11
396,76168,664,1,1970-01-15
376,40758,740,1,1931-07-01
853,64194,633,0,1973-09-18
680,38684,244,0,1995-03-03
714,90156,810,1,1936-03-03
972,39336,591,0,1945-02-23
562,28172,301,1,2014-02-14
643,54123,652,1,1934-03-03
428,86597,278,0,2015-07-20
969,55301,310,1,1987-08-22
695,12221,518,0,1925-02-17
409,84292,363,0,1965-04-23
448,68865,767,1,2019-11-15
446,54428,947,1,2017-10-11
780,59158,721,1,1901-03-28
111,3471,517,0,1990-08-03
319,97673,570,0,1996-04-03
849,85682,962,0,1908-08-13
621,42167,457,1,1999-05-03
495,67449,260,1,1946-10-07
995,22538,363,1,2002-07-03
616,30184,673,1,1926-06-29
771,37293,752,1,2010-07-12
393,83714,655,1,1976-12-18
447,94598,466,0,1909-04-07
755,25430,400,1,1943-04-23
621,66664,695,1,1989-10-09
973,12203,395,0,1903-01-20
210,74766,802,1,1974-12-30
819,29624,573,1,1984-04-21
873,87976,703,0,1937-09-21
872,36739,771,1,1997-09-29
739,38104,306,1,1918-09-03
977,55368,623,0,1945-07-17
928,77734,368,0,2018-06-12
797,79794,399,1,1928-10-22
296,63432,813,1,1974-04-08
430,69507,737,1,2019-05-03
608,9069,960,0,1914-10-14
144,17179,712,0,1903-03-21
448,34333,569,0,2012-07-20
693,26280,756,1,1954-11-22
299,82434,539,1,1942-05-04
333,47257,754,1,1903-10-28
254,49883,302,0,1931-07-16
100,82952,331,1,1921-04-03
385,26202,936,0,1901-08-02
880,93909,846,1,1945-06-26
196,4365,988,1,1943-03-21
891,65817,319,0,1929-09-16
486,64446,634,0,2004-03-19
459,13408,756,1,1905-05-06
520,68136,560,1,1986-04-18
570,81111,604,0,1901-05-30
469,97547,952,1,1951-12-13
977,24091,846,1,1932-02-24
307,66835,894,1,2019-06-12
884,45080,794,0,1959-06-24
262,62124,932,1,1968-01-30
790,46216,498,0,1983-03-01
604,9104,427,1,1954-04-23
731,40170,508,0,1916-09-18
728,80259,423,1,1936-03-06
124,95493,518,1,1932-05-01
728,9327,823,1,1994-03-10
324,46454,234,0,1903-09-29
367,69875,511,1,1919-03-17
573,67001,289,1,1945-09-09
197,8142,973,0,1957-02-06
165,64247,240,1,1944-12-25
224,39062,397,1,2003-12-25
376,88362,367,1,1904-08-19
733,76162,512,1,1911-06-15
605,34306,681,0,1911-09-13
446,1409,404,0,1966-12-05
159,29124,311,1,2013-10-02
396,40464,996,0,1973-03-15
590,17584,802,1,1971-10-27
961,51053,856,0,1902-09-03
195,23339,226,0,1939-05-30
134,67455,638,1,1951-10-08
898,65138,285,1,1928-05-03
859,44122,681,1,1992-07-23
360,13033,253,1,1911-06-12
741,23312,942,1,1987-03-30
468,25192,576,1,1946-07-22
493,72944,610,1,1976-04-19
859,87151,938,1,1904-11-24
941,67931,628,0,2003-06-06
305,28619,507,1,2003-11-22
609,90109,656,0,1995-09-16
510,24985,611,1,1934-01-23
591,55297,402,0,1953-01-24
260,21356,777,0,1959-08-14
281,39612,520,1,1946-06-23
435,84535,316,0,1904-04-22
596,52621,687,0,1963-04-09
994,20728,506,0,1968-12-05
790,38029,607,1,2017-11-01
407,50371,981,1,1970-01-14
745,26247,902,1,1985-07-07
683,99728,576,0,1975-01-07
683,94991,620,1,2018-08-06
407,47447,405,1,1917-06-05
112,76222,594,0,1985-03-30
127,34022,256,1,1974-08-23
964,17675,931,0,1920-08-06
408,69169,462,0,1900-05-18
315,43899,426,1,1933-09-30
509,58755,986,1,1913-08-23
252,45349,905,0,1961-08-11
569,14947,656,0,1951-11-01
477,20920,201,0,1944-07-17
718,57655,926,0,2000-01-02
664,75420,916,0,2014-10-10
526,14655,938,1,2017-02-23
586,69772,307,0,1921-03-31
439,74066,869,0,1922-06-08
560,23322,968,1,1988-03-19
991,88365,453,1,1997-11-21
745,72895,347,1,1909-08-15
339,36512,849,1,1950-05-31
336,99026,974,0,2012-10-04
733,39528,674,1,1971-05-21
189,30425,703,0,1964-08-01
798,72972,452,1,1952-03-04
171,1097,326,1,1923-08-23
792,29798,892,0,1904-09-02
139,93683,823,0,1988-09-19
103,29058,427,1,2017-02-12
424,97203,700,0,1941-08-09
402,73443,515,0,1984-12-18
343,95766,324,1,1997-07-30
925,19920,869,0,1960-10-22
206,38113,641,1,1992-12-18
305,42871,714,1,1980-05-14
866,13442,715,1,1958-01-13
163,76293,626,1,1934-08-27
147,8379,951,0,1915-11-15
319,77355,710,0,1936-07-07
325,85740,808,0,1923-06-21
993,35736,723,1,1988-10-20
755,26290,401,1,2012-08-25
282,94744,665,1,1941-08-19
113,47914,970,0,1942-03-29
186,80907,399,0,1948-10-24
795,31611,738,0,1920-06-19
560,88468,940,0,1969-01-15
539,72190,994,0,1917-06-05
132,88622,203,0,1945-04-15
569,33227,593,0,1952-10-23
737,49825,885,1,1957-12-16
635,15861,333,0,1927-12-22
277,11459,765,0,1940-05-20
160,58919,232,1,1901-08-14
826,59536,805,0,1999-12-29
413,67554,552,0,1908-06-21
778,56364,534,0,1931-12-10
867,80001,963,1,1904-11-21
368,50459,297,1,1966-10-20
375,60538,588,0,1943-06-28
988,66644,784,1,1944-09-17
123,22774,865,1,2017-12-06
807,36487,935,0,1951-05-08
521,10358,899,1,1904-02-26
895,50775,353,1,1973-07-09
770,6992,437,1,1940-07-30
182,34318,653,0,2013-03-18
929,92141,931,0,1930-08-01
241,54660,423,0,1916-01-24
548,37506,335,0,1933-10-26
158,17913,613,0,2003-07-16
826,79333,481,0,1987-06-05
404,13250,802,1,1921-01-22
165,77603,802,0,1914-10-06
922,13624,409,1,1945-07-19
421,56090,329,1,1922-10-28
567,89057,939,0,1944-08-11
268,7341,309,0,1923-01-31
626,31174,212,1,1992-10-30
927,91017,697,0,1974-06-27
207,80528,213,1,2011-05-28
523,2777,817,1,1989-04-20
719,55272,992,1,1925-04-25
844,72909,989,0,2018-07-11
995,35973,413,0,1980-01-14
456,12059,215,1,1928-09-14
721,46441,531,1,1907-01-24
819,7962,693,1,1972-11-18
663,95694,416,0,1911-12-21
842,77817,912,1,1961-05-31
105,13594,383,1,1906-01-30
365,2770,276,0,1984-08-14
681,22889,630,0,2012-10-31
357,96357,755,0,1931-09-03
148,62420,236,0,1921-03-11
731,5283,809,1,1970-07-27
452,67509,958,0,1944-05-31
384,36590,995,0,1957-03-26
557,56097,415,1,2016-08-21
447,46463,943,1,2004-07-02
698,83161,701,1,2013-05-01
938,51402,992,1,1928-07-12
766,55332,257,1,1953-12-17
683,12647,733,1,2007-08-01
537,79129,995,1,1943-07-27
998,81165,528,1,1963-11-02
635,25539,504,0,2015-06-23
591,57572,905,1,2002-02-18
436,56960,576,1,1930-05-04
525,37788,495,1,1909-03-26
938,43427,420,1,1953-04-16
351,92884,221,1,1935-06-06
585,33041,910,1,1927-10-24
527,24154,919,0,1905-01-11
389,55961,339,1,1979-01-17
898,50999,475,1,1971-12-03
700,61795,861,1,1936-11-17
736,63352,844,1,1955-08-28
257,3554,472,0,1933-02-02
345,99383,562,1,2012-05-20
391,67558,678,1,2006-01-15
304,65595,268,0,1996-09-05
874,98012,680,1,2007-11-16
146,13230,639,0,1919-06-16
289,23006,223,1,1979-04-08
340,97993,895,0,1943-04-15
591,12051,603,0,1974-07-18
574,77779,437,0,2012-06-09
872,76966,358,0,1950-12-26
200,32569,543,1,1928-01-22
596,47298,755,1,2002-10-05
683,22738,746,1,1924-12-09
371,97310,676,0,1927-06-01
840,6328,572,1,2006-12-30
668,40175,375,1,1900-07-19
493,94161,678,1,1947-03-16
972,65302,878,1,1905-11-21
473,14551,334,1,2019-10-06
288,37310,522,1,2012-12-09
759,70520,561,0,1928-02-19
557,46842,520,1,1976-04-27
253,88115,735,1,1923-04-13
832,11825,563,1,1968-04-05
110,22077,818,0,1954-12-29
825,9549,957,0,1921-07-09
756,77797,865,0,2012-10-13
198,64995,637,1,1905-12-23
621,58559,712,1,1909-09-16
551,66696,947,1,1942-07-18
111,51316,819,0,1961-12-11
221,70948,231,1,1927-10-18
381,54022,265,0,1999-07-25
414,60205,704,0,2001-06-10
748,98246,747,1,2010-07-19
892,90931,526,1,2000-04-19
883,41311,794,1,1986-05-05
913,21439,579,0,1986-08-23
152,7663,839,1,2014-11-30
471,25303,487,1,1986-02-28
555,19982,854,0,2003-09-22
317,18885,729,0,1996-12-03
721,84627,345,0,1984-09-06
987,91927,755,0,1917-12-23
439,6787,404,0,1900-11-03
638,82884,335,0,1920-10-11
396,86854,989,0,1923-09-25
246,52165,284,0,1907-09-18
645,47048,655,1,1975-01-12
113,80703,534,1,1910-02-20
717,32762,607,0,1937-02-10
807,62763,944,0,1945-02-16
532,15889,232,1,1903-11-27
620,50460,802,0,1983-02-09
266,3236,771,1,1932-05-17
173,50590,640,0,1901-07-10
517,53909,394,0,1914-05-30
144,92176,208,0,1927-07-11
666,71049,323,0,1996-03-11
311,21509,478,0,1935-11-14
160,29479,253,0,1949-01-07
567,86743,947,0,2011-05-09
288,97381,779,1,1936-03-17
940,65696,515,1,1908-01-23
355,14412,930,1,2013-08-07
136,30397,984,0,1938-08-18
141,69172,269,1,1948-02-20
205,50070,227,1,2004-02-08
500,17430,653,1,1907-06-16
282,33304,656,0,1996-02-16
293,41287,705,1,2004-02-12
749,63705,297,1,2000-09-23
406,90050,685,1,2000-11-02
561,16234,219,0,1989-10-03
303,66674,625,1,1991-09-18
536,19038,239,0,1992-07-30
426,78058,986,1,2019-02-23
961,73370,437,0,1982-07-03
516,12887,262,0,1942-01-25
300,61121,323,1,1971-05-31
700,66465,647,1,1966-04-30
242,91439,542,1,1966-02-10
153,50755,826,1,1951-07-27
290,40601,524,0,1955-03-15
574,12091,570,1,2014-08-04
551,6637,397,0,2003-06-30
548,98418,562,0,1973-08-10
121,87921,473,0,1964-05-19
815,17021,732,0,2012-05-16
941,77360,567,1,1961-02-26
799,2725,881,1,1921-09-27
904,7010,992,1,1929-06-19
581,11357,532,1,2016-05-25
